215,2017-10-04 15:32:59.939949,2017-10-04 15:34:04.873456,0,false,true,false,0,7,94,94,658,29968,47,4,469
9,2017-10-04 15:25:38.746103,2017-10-04 15:26:06.868738,1,false,true,false,0,10,12,12,-120,29968,47,3,471
1,2017-10-04 15:25:14.970191,2017-10-04 15:26:06.895399,1,false,true,false,0,3,10,10,30,29968,47,3,472
30,2017-10-04 15:26:06.913353,2017-10-04 15:26:06.868643,0,false,true,false,0,10,12,10,120,29968,47,3,468
31,2017-10-04 15:26:06.913505,2017-10-04 15:26:06.895519,1,false,true,true,0,3,10,12,-30,29968,47,3,471
12,2017-10-04 15:25:43.509941,2017-10-04 15:26:06.991124,1,false,true,false,0,5,10,10,-50,29968,48,3,476
25,2017-10-04 15:25:55.494561,2017-10-04 15:26:07.010938,1,false,true,true,0,5,10,10,50,29968,48,3,480
33,2017-10-04 15:26:07.062635,2017-10-04 15:26:06.991040,0,false,true,false,0,5,10,10,50,29968,48,3,479
34,2017-10-04 15:26:07.062753,2017-10-04 15:26:07.010825,1,false,true,true,0,5,10,10,-50,29968,48,3,476
36,2017-10-04 15:26:07.348172,2017-10-04 15:26:07.835065,1,false,true,false,0,5,7,7,-35,29968,46,3,464
29,2017-10-04 15:26:01.139004,2017-10-04 15:26:07.875423,1,false,true,true,0,5,5,5,25,29968,46,3,460
37,2017-10-04 15:26:07.892469,2017-10-04 15:26:07.834974,0,false,true,false,0,5,7,5,35,29968,46,3,462
38,2017-10-04 15:26:07.892606,2017-10-04 15:26:07.875516,1,false,true,true,0,5,5,7,-25,29968,46,3,464
102,2017-10-04 15:29:03.694738,2017-10-04 15:29:52.252713,0,false,true,false,0,9,80,80,720,29968,48,4,480
98,2017-10-04 15:29:00.767997,2017-10-04 15:29:18.883228,0,false,true,false,0,10,70,70,700,29968,47,4,469
107,2017-10-04 15:29:12.771577,2017-10-04 15:29:18.900916,0,false,true,false,0,4,100,100,-400,29968,47,4,474
112,2017-10-04 15:29:18.968155,2017-10-04 15:29:18.883147,1,false,true,false,0,10,70,100,-700,29968,47,4,470
113,2017-10-04 15:29:18.968265,2017-10-04 15:29:18.900839,0,false,true,true,0,4,100,70,400,29968,47,4,469
111,2017-10-04 15:29:17.430300,2017-10-04 15:29:24.444876,0,false,true,false,0,5,50,50,250,29968,46,4,463
17,2017-10-04 15:25:46.536920,2017-10-04 15:27:39.401822,0,false,true,false,0,5,85,85,425,29968,47,3,469
40,2017-10-04 15:26:08.454065,2017-10-04 15:26:21.082828,1,false,true,false,0,1,21,21,-21,29968,47,3,472
32,2017-10-04 15:26:06.913607,2017-10-04 15:26:21.100934,1,false,true,true,0,2,12,12,24,29968,47,3,468
45,2017-10-04 15:26:16.188854,2017-10-04 15:26:25.265674,0,false,true,false,0,1,50,50,50,29968,46,3,463
48,2017-10-04 15:26:25.276284,2017-10-04 15:26:25.265662,1,false,true,false,0,1,50,50,-50,29968,46,3,461
6,2017-10-04 15:25:31.535282,2017-10-04 15:26:28.144373,1,false,true,false,0,1,10,10,-10,29968,47,3,473
49,2017-10-04 15:26:28.221471,2017-10-04 15:26:28.144295,0,false,true,false,0,1,10,5,10,29968,47,3,467
103,2017-10-04 15:29:03.804783,2017-10-04 15:30:42.588568,0,false,true,false,0,1,70,70,70,29968,46,4,461
116,2017-10-04 15:29:24.467362,2017-10-04 15:29:24.444865,1,false,true,false,0,5,50,50,-250,29968,46,4,466
115,2017-10-04 15:29:21.069855,2017-10-04 15:29:25.848472,0,false,true,false,0,5,31,31,155,29968,47,4,467
117,2017-10-04 15:29:25.862583,2017-10-04 15:29:25.848547,1,false,true,false,0,5,31,60,-155,29968,47,4,473
68,2017-10-04 15:27:17.367996,2017-10-04 15:27:39.418701,0,false,true,false,0,3,90,90,-270,29968,47,3,471
41,2017-10-04 15:26:12.884105,2017-10-04 15:26:35.437413,1,false,true,false,0,1,10,10,-10,29968,46,3,466
54,2017-10-04 15:26:35.446701,2017-10-04 15:26:35.437402,0,false,true,false,0,1,10,10,10,29968,46,3,462
55,2017-10-04 15:26:39.807480,2017-10-04 15:26:58.963869,1,false,true,false,0,2,7,7,-14,29968,46,3,464
60,2017-10-04 15:26:58.976352,2017-10-04 15:26:58.963793,0,false,true,false,0,2,7,7,14,29968,46,3,462
101,2017-10-04 15:29:03.439775,2017-10-04 15:29:26.769157,1,false,true,false,0,3,40,40,-120,29968,48,4,476
119,2017-10-04 15:29:26.783059,2017-10-04 15:29:26.769080,0,false,true,false,0,3,40,1,120,29968,48,4,477
63,2017-10-04 15:27:02.016291,2017-10-04 15:27:07.379239,0,false,true,false,0,2,20,20,40,29968,47,3,473
47,2017-10-04 15:26:24.231709,2017-10-04 15:27:07.452352,0,false,true,false,0,8,70,70,560,29968,47,3,471
64,2017-10-04 15:27:07.475974,,1,false,false,false,1,0,0,20,0,29968,47,3,467
120,2017-10-04 15:29:26.783168,2017-10-04 15:29:40.917360,1,false,true,true,0,8,40,40,-320,29968,48,4,476
109,2017-10-04 15:29:14.855131,2017-10-04 15:29:48.359313,0,false,true,false,0,6,90,90,540,29968,46,4,465
108,2017-10-04 15:29:12.850257,,1,false,false,false,6,0,0,10,0,29968,46,4,461
66,2017-10-04 15:27:13.473921,2017-10-04 15:27:17.724670,0,false,true,false,0,1,50,50,50,29968,46,3,463
69,2017-10-04 15:27:17.735686,2017-10-04 15:27:17.724659,1,false,true,false,0,1,50,50,-50,29968,46,3,466
10,2017-10-04 15:25:39.107462,2017-10-04 15:27:43.233364,0,false,true,false,0,10,66,66,660,29968,48,3,482
46,2017-10-04 15:26:16.956547,2017-10-04 15:27:46.710861,1,false,true,false,0,2,26,26,-52,29968,48,3,476
73,2017-10-04 15:27:33.316911,2017-10-04 15:27:46.792443,1,false,true,false,0,10,15,15,150,29968,48,3,480
76,2017-10-04 15:27:46.830599,2017-10-04 15:27:46.710776,0,false,true,false,0,2,26,15,52,29968,48,3,475
77,2017-10-04 15:27:46.830729,2017-10-04 15:27:46.792532,1,false,true,true,0,10,15,26,-150,29968,48,3,476
81,2017-10-04 15:27:52.392892,,0,false,false,false,9,0,0,105,0,29968,47,3,469
79,2017-10-04 15:27:49.014799,2017-10-04 15:27:56.948761,1,false,true,false,0,5,95,95,-475,29968,47,3,472
83,2017-10-04 15:27:56.959605,2017-10-04 15:27:56.948750,0,false,true,false,0,5,95,95,475,29968,47,3,471
20,2017-10-04 15:25:47.485574,,0,false,false,false,3,0,0,100,0,29968,46,3,461
222,2017-10-04 15:33:43.469352,2017-10-04 15:34:30.762363,1,false,true,true,0,2,60,60,-120,29968,47,4,474
513,2017-10-04 15:46:05.645362,,1,false,false,false,5,0,0,60,0,29968,47,7,469
208,2017-10-04 15:32:32.628558,,0,false,false,false,1,0,0,65,0,29968,46,4,460
126,2017-10-04 15:29:40.931844,2017-10-04 15:29:40.917436,0,false,true,false,0,8,40,35,320,29968,48,4,479
206,2017-10-04 15:32:27.025794,2017-10-04 15:32:35.422986,0,false,true,false,0,2,95,95,190,29968,47,4,467
364,2017-10-04 15:39:14.736620,2017-10-04 15:39:14.722094,0,false,true,false,0,5,100,95,500,29968,47,6,473
129,2017-10-04 15:29:46.871124,2017-10-04 15:32:35.464419,1,false,true,false,0,5,60,60,-300,29968,48,4,482
358,2017-10-04 15:39:09.247188,2017-10-04 15:39:18.305489,0,false,true,false,0,1,69,69,69,29968,46,6,463
146,2017-10-04 15:30:10.850555,2017-10-04 15:31:05.724986,0,false,true,false,0,5,65,65,-325,29968,48,4,479
130,2017-10-04 15:29:48.550542,2017-10-04 15:29:50.999693,0,false,true,false,0,5,75,75,375,29968,46,4,463
131,2017-10-04 15:29:51.020450,2017-10-04 15:29:50.999770,1,false,true,false,0,5,75,90,-375,29968,46,4,466
142,2017-10-04 15:30:04.681838,2017-10-04 15:32:41.742995,0,false,true,false,0,2,69,69,138,29968,48,4,480
127,2017-10-04 15:29:40.931954,2017-10-04 15:29:52.225874,0,false,true,true,0,2,35,35,70,29968,48,4,479
204,2017-10-04 15:32:21.381002,2017-10-04 15:32:41.853217,0,false,true,false,0,1,80,80,80,29968,48,4,482
211,2017-10-04 15:32:43.838232,,0,false,false,false,2,0,0,100,0,29968,47,4,470
196,2017-10-04 15:31:44.564550,,0,false,false,false,5,0,0,130,0,29968,47,4,468
143,2017-10-04 15:30:07.468911,2017-10-04 15:32:58.927718,1,false,true,false,0,1,50,50,-50,29968,48,4,481
133,2017-10-04 15:29:55.420528,2017-10-04 15:29:56.734848,1,false,true,false,0,4,90,90,-360,29968,47,4,470
135,2017-10-04 15:29:56.747011,2017-10-04 15:29:56.734924,0,false,true,false,0,4,90,90,360,29968,47,4,472
213,2017-10-04 15:32:59.006054,2017-10-04 15:32:58.927642,0,false,true,false,0,1,50,50,50,29968,48,4,479
99,2017-10-04 15:29:01.413057,2017-10-04 15:29:57.596763,1,false,true,false,0,10,90,90,-900,29968,46,4,464
132,2017-10-04 15:29:51.020559,2017-10-04 15:29:57.614644,1,false,true,true,0,1,90,90,90,29968,46,4,466
136,2017-10-04 15:29:56.747120,2017-10-04 15:30:00.116326,0,false,true,true,0,1,90,90,90,29968,47,4,472
138,2017-10-04 15:30:00.131974,2017-10-04 15:30:00.116243,1,false,true,false,0,1,90,90,-90,29968,47,4,467
219,2017-10-04 15:33:20.384990,,1,false,false,false,2,0,0,15,0,29968,46,4,465
139,2017-10-04 15:30:00.132086,2017-10-04 15:30:03.292490,0,false,true,true,0,4,90,90,360,29968,47,4,472
140,2017-10-04 15:30:03.302391,2017-10-04 15:30:03.292479,1,false,true,false,0,4,90,90,-360,29968,47,4,470
223,2017-10-04 15:34:01.534134,,0,false,false,false,1,0,0,100,0,29968,46,4,466
198,2017-10-04 15:31:51.368814,2017-10-04 15:33:29.880474,0,false,true,false,0,2,70,70,140,29968,47,4,472
227,2017-10-04 15:34:30.777720,2017-10-04 15:34:30.762353,0,false,true,false,0,2,60,60,120,29968,47,4,472
177,2017-10-04 15:31:13.237957,2017-10-04 15:33:32.335284,1,false,true,false,0,5,65,65,-325,29968,47,4,469
220,2017-10-04 15:33:32.345872,2017-10-04 15:33:32.335274,0,false,true,false,0,5,65,65,325,29968,47,4,472
201,2017-10-04 15:31:59.828123,2017-10-04 15:34:37.888697,0,false,true,false,0,2,50,50,100,29968,48,4,477
210,2017-10-04 15:32:40.733448,2017-10-04 15:33:43.456411,1,false,true,false,0,3,60,60,-180,29968,47,4,474
221,2017-10-04 15:33:43.469245,2017-10-04 15:33:43.456336,0,false,true,false,0,3,60,60,180,29968,47,4,472
228,2017-10-04 15:34:37.902894,2017-10-04 15:34:37.888621,1,false,true,false,0,2,50,50,-100,29968,48,4,482
224,2017-10-04 15:34:04.884660,2017-10-04 15:34:04.873446,1,false,true,false,0,7,94,95,-658,29968,47,4,472
141,2017-10-04 15:30:03.893095,2017-10-04 15:30:30.370625,1,false,true,false,0,5,100,100,-500,29968,47,4,468
155,2017-10-04 15:30:30.384520,2017-10-04 15:30:30.370549,0,false,true,false,0,5,100,100,500,29968,47,4,473
218,2017-10-04 15:33:15.931912,,0,false,false,false,5,0,0,65,0,29968,48,4,482
156,2017-10-04 15:30:30.384688,2017-10-04 15:30:32.649178,1,false,true,true,0,10,100,100,-1000,29968,47,4,468
157,2017-10-04 15:30:32.665193,2017-10-04 15:30:32.649080,0,false,true,false,0,10,100,90,1000,29968,47,4,471
217,2017-10-04 15:33:13.986097,2017-10-04 15:34:21.296125,0,false,true,false,0,7,80,80,560,29968,47,4,467
150,2017-10-04 15:30:18.249487,2017-10-04 15:30:35.890927,0,false,true,false,0,1,75,75,75,29968,46,4,465
154,2017-10-04 15:30:30.283603,2017-10-04 15:30:35.908974,0,false,true,false,0,4,79,79,-316,29968,46,4,460
225,2017-10-04 15:34:21.307160,2017-10-04 15:34:21.296115,1,false,true,false,0,7,80,80,-560,29968,47,4,472
158,2017-10-04 15:30:32.665330,2017-10-04 15:30:38.514420,1,false,true,true,0,4,100,100,-400,29968,47,4,468
160,2017-10-04 15:30:38.594440,2017-10-04 15:30:38.514337,0,false,true,false,0,4,100,100,400,29968,47,4,469
226,2017-10-04 15:34:24.168007,,0,false,false,false,9,0,0,70,0,29968,48,4,481
161,2017-10-04 15:30:38.594552,2017-10-04 15:30:38.720423,1,false,true,true,0,10,100,100,-1000,29968,47,4,468
145,2017-10-04 15:30:08.625922,2017-10-04 15:30:38.784101,1,false,true,false,0,10,50,50,-500,29968,47,4,469
151,2017-10-04 15:30:19.786681,2017-10-04 15:30:42.667043,0,false,true,false,0,4,80,80,-320,29968,46,4,463
186,2017-10-04 15:31:29.627787,,1,false,false,false,5,0,0,50,0,29968,47,4,468
229,2017-10-04 15:34:37.903006,2017-10-04 15:34:39.105618,0,false,true,true,0,1,50,50,50,29968,48,4,477
230,2017-10-04 15:34:39.125272,2017-10-04 15:34:39.105693,1,false,true,false,0,1,50,50,-50,29968,48,4,481
124,2017-10-04 15:29:35.930767,2017-10-04 15:30:52.471884,0,false,true,false,0,5,60,60,300,29968,48,4,482
231,2017-10-04 15:34:39.125382,,1,false,false,true,2,0,0,50,0,29968,48,4,481
174,2017-10-04 15:31:09.529353,2017-10-04 15:31:11.629983,0,false,true,false,0,4,75,75,300,29968,47,4,473
162,2017-10-04 15:30:43.158147,2017-10-04 15:30:57.944571,0,false,true,false,0,1,99,99,99,29968,47,4,471
165,2017-10-04 15:30:50.723457,2017-10-04 15:30:57.963974,0,false,true,false,0,10,100,100,-1000,29968,47,4,473
171,2017-10-04 15:30:57.974706,2017-10-04 15:30:57.944484,1,false,true,false,0,1,99,100,-99,29968,47,4,467
172,2017-10-04 15:30:57.974812,2017-10-04 15:30:57.963964,0,false,true,true,0,10,100,99,1000,29968,47,4,471
175,2017-10-04 15:31:11.643776,2017-10-04 15:31:11.629905,1,false,true,false,0,4,75,100,-300,29968,47,4,470
233,2017-10-04 15:35:10.048898,2017-10-04 15:35:22.416568,0,false,true,false,0,1,60,60,60,29968,46,5,462
149,2017-10-04 15:30:16.309697,2017-10-04 15:31:05.705460,0,false,true,false,0,5,60,60,300,29968,48,4,477
240,2017-10-04 15:35:22.429557,2017-10-04 15:35:22.416557,1,false,true,false,0,1,60,60,-60,29968,46,5,466
176,2017-10-04 15:31:11.643886,2017-10-04 15:31:15.375132,0,false,true,true,0,1,75,75,75,29968,47,4,473
178,2017-10-04 15:31:15.390492,2017-10-04 15:31:15.375042,1,false,true,false,0,1,75,75,-75,29968,47,4,467
195,2017-10-04 15:31:41.881719,2017-10-04 15:31:48.812612,0,false,true,true,0,3,70,70,210,29968,46,4,461
170,2017-10-04 15:30:56.932342,2017-10-04 15:31:18.331832,0,false,true,false,0,5,79,79,395,29968,46,4,464
167,2017-10-04 15:30:54.703614,2017-10-04 15:31:18.348248,0,false,true,false,0,1,80,80,80,29968,46,4,465
179,2017-10-04 15:31:15.390601,2017-10-04 15:31:20.000763,0,false,true,true,0,2,75,75,150,29968,47,4,473
180,2017-10-04 15:31:18.270788,2017-10-04 15:31:20.064855,0,false,true,false,0,10,99,99,990,29968,47,4,471
169,2017-10-04 15:30:56.466163,2017-10-04 15:31:26.946801,0,false,true,false,0,10,105,105,1050,29968,47,4,469
181,2017-10-04 15:31:26.960981,2017-10-04 15:31:26.946877,1,false,true,false,0,10,105,200,-1050,29968,47,4,472
182,2017-10-04 15:31:26.961089,2017-10-04 15:31:29.313947,1,false,true,true,0,8,200,200,-1600,29968,47,4,472
184,2017-10-04 15:31:29.331962,2017-10-04 15:31:29.313847,0,false,true,false,0,8,200,110,1600,29968,47,4,470
238,2017-10-04 15:35:18.762420,,0,false,false,false,10,0,0,80,0,29968,46,5,461
232,2017-10-04 15:35:08.698566,2017-10-04 15:37:15.145408,1,false,true,false,0,3,45,45,-135,29968,47,5,471
192,2017-10-04 15:31:35.869967,2017-10-04 15:31:48.831234,0,false,true,false,0,3,80,80,-240,29968,46,4,459
185,2017-10-04 15:31:29.332078,2017-10-04 15:31:33.912681,1,false,true,true,0,2,200,200,-400,29968,47,4,472
189,2017-10-04 15:31:33.932045,2017-10-04 15:31:33.912763,0,false,true,false,0,2,200,70,400,29968,47,4,467
239,2017-10-04 15:35:19.788923,2017-10-04 15:35:36.232606,0,false,true,false,0,2,120,120,240,29968,47,5,467
242,2017-10-04 15:35:22.914427,2017-10-04 15:35:36.257602,0,false,true,false,0,10,120,120,1200,29968,47,5,471
236,2017-10-04 15:35:14.976891,2017-10-04 15:36:56.892453,1,false,true,false,0,11,65,65,-715,29968,46,5,464
191,2017-10-04 15:31:34.759172,2017-10-04 15:31:40.413596,0,false,true,false,0,5,75,75,375,29968,46,4,465
168,2017-10-04 15:30:56.349960,2017-10-04 15:31:40.474468,0,false,true,false,0,5,80,80,400,29968,46,4,461
243,2017-10-04 15:35:24.065443,2017-10-04 15:35:41.949591,1,false,true,false,0,10,120,120,-1200,29968,47,5,472
193,2017-10-04 15:31:41.140011,2017-10-04 15:31:41.867796,1,false,true,false,0,1,75,75,-75,29968,46,4,466
194,2017-10-04 15:31:41.881613,2017-10-04 15:31:41.867871,0,false,true,false,0,1,75,70,75,29968,46,4,461
235,2017-10-04 15:35:13.572870,2017-10-04 15:35:49.460031,1,false,true,false,0,2,51,51,-102,29968,48,5,480
188,2017-10-04 15:31:32.402772,2017-10-04 15:31:43.993918,0,false,true,false,0,2,70,70,140,29968,48,4,477
234,2017-10-04 15:35:10.629134,2017-10-04 15:36:04.801726,0,false,true,false,0,4,60,60,240,29968,46,5,459
190,2017-10-04 15:31:33.932158,2017-10-04 15:31:55.993692,0,false,true,true,0,1,70,70,70,29968,47,4,467
199,2017-10-04 15:31:56.020448,2017-10-04 15:31:55.993783,1,false,true,false,0,1,70,70,-70,29968,47,4,474
352,2017-10-04 15:38:58.337681,2017-10-04 15:39:05.048967,0,false,true,false,0,9,70,70,630,29968,46,6,464
347,2017-10-04 15:38:55.804499,2017-10-04 15:39:09.752556,0,false,true,false,0,5,100,100,500,29968,47,6,467
359,2017-10-04 15:39:09.766819,2017-10-04 15:39:09.752637,1,false,true,false,0,5,100,100,-500,29968,47,6,468
241,2017-10-04 15:35:22.451500,2017-10-04 15:35:31.517985,0,false,true,false,0,10,50,50,500,29968,48,5,475
246,2017-10-04 15:35:27.899130,2017-10-04 15:35:31.535132,0,false,true,false,0,8,70,70,560,29968,48,5,481
248,2017-10-04 15:35:31.601510,2017-10-04 15:35:31.518063,1,false,true,false,0,10,50,180,-500,29968,48,5,478
249,2017-10-04 15:35:31.601624,2017-10-04 15:35:31.535059,1,false,true,true,0,8,70,180,-560,29968,48,5,478
759,2017-10-04 15:56:05.306198,,1,false,false,false,2,0,0,20,0,29968,47,9,468
369,2017-10-04 15:39:18.600713,2017-10-04 15:40:11.140137,0,false,true,false,0,5,75,75,375,29968,47,6,467
245,2017-10-04 15:35:27.275964,2017-10-04 15:35:34.975068,0,false,true,false,0,2,50,50,100,29968,47,5,468
253,2017-10-04 15:35:35.014093,2017-10-04 15:35:34.975165,1,false,true,false,0,2,50,90,-100,29968,47,5,470
356,2017-10-04 15:39:04.167302,2017-10-04 15:39:11.331169,1,false,true,true,0,1,100,100,-100,29968,48,6,478
516,2017-10-04 15:46:14.116565,,1,false,false,false,5,0,0,35,0,29968,47,7,467
360,2017-10-04 15:39:09.766985,2017-10-04 15:39:14.722171,1,false,true,true,0,5,100,100,-500,29968,47,6,468
764,2017-10-04 15:56:16.895443,,0,false,false,false,10,0,0,59,0,29968,48,9,481
257,2017-10-04 15:35:41.962269,2017-10-04 15:35:41.949480,0,false,true,false,0,10,120,100,1200,29968,47,5,474
521,2017-10-04 15:46:35.820752,,0,false,false,false,14,0,0,55,0,29968,46,7,459
368,2017-10-04 15:39:18.322731,2017-10-04 15:39:18.305462,1,false,true,false,0,1,69,69,-69,29968,46,6,461
251,2017-10-04 15:35:32.828087,2017-10-04 15:35:49.507881,1,false,true,false,0,10,50,50,500,29968,48,5,481
252,2017-10-04 15:35:34.485648,2017-10-04 15:35:50.742672,0,false,true,false,0,10,65,65,650,29968,46,5,463
262,2017-10-04 15:35:50.754351,2017-10-04 15:35:50.742661,1,false,true,false,0,10,65,65,-650,29968,46,5,466
258,2017-10-04 15:35:41.962376,2017-10-04 15:35:53.448384,1,false,true,true,0,2,120,120,-240,29968,47,5,472
264,2017-10-04 15:35:53.458743,2017-10-04 15:35:53.448373,0,false,true,false,0,2,120,120,240,29968,47,5,471
524,2017-10-04 15:47:05.620307,2017-10-04 15:47:36.233632,0,false,true,false,0,6,130,130,780,29968,47,8,471
371,2017-10-04 15:39:29.853196,2017-10-04 15:39:29.838818,1,false,true,false,0,4,75,75,-300,29968,46,6,462
365,2017-10-04 15:39:14.736730,2017-10-04 15:39:22.362759,1,false,true,true,0,3,100,100,-300,29968,47,6,468
268,2017-10-04 15:35:58.984324,2017-10-04 15:36:04.819310,0,false,true,false,0,5,65,65,-325,29968,46,5,465
370,2017-10-04 15:39:25.432530,2017-10-04 15:41:11.045116,0,false,true,false,0,2,77,77,154,29968,47,6,474
343,2017-10-04 15:38:52.576282,2017-10-04 15:39:29.838896,0,false,true,false,0,4,75,75,300,29968,46,6,465
367,2017-10-04 15:39:15.916808,2017-10-04 15:39:45.968231,1,false,true,false,0,3,30,30,-90,29968,48,6,475
348,2017-10-04 15:38:55.891430,2017-10-04 15:41:52.454775,0,false,true,false,0,2,99,99,198,29968,47,6,469
277,2017-10-04 15:36:18.207421,,1,false,false,false,10,0,0,20,0,29968,47,5,474
366,2017-10-04 15:39:15.086604,2017-10-04 15:40:51.896919,0,false,true,false,0,1,65,65,65,29968,48,6,479
342,2017-10-04 15:38:52.382987,2017-10-04 15:39:51.444958,0,false,true,false,0,4,60,60,240,29968,47,6,472
304,2017-10-04 15:37:07.355808,,1,false,false,false,10,0,0,50,0,29968,48,5,481
274,2017-10-04 15:36:15.813931,2017-10-04 15:36:25.390313,0,false,true,false,0,5,65,65,325,29968,46,5,463
280,2017-10-04 15:36:25.401691,2017-10-04 15:36:25.390302,1,false,true,false,0,5,65,65,-325,29968,46,5,462
269,2017-10-04 15:35:59.981262,2017-10-04 15:36:26.835236,0,false,true,false,0,7,100,100,700,29968,47,5,473
313,2017-10-04 15:37:26.903228,2017-10-04 15:38:26.742036,1,false,true,false,0,5,63,63,315,29968,46,5,464
281,2017-10-04 15:36:26.877626,2017-10-04 15:36:26.835316,1,false,true,false,0,7,100,100,-700,29968,47,5,472
275,2017-10-04 15:36:15.920405,2017-10-04 15:36:34.703296,0,false,true,false,0,8,100,100,800,29968,47,5,472
285,2017-10-04 15:36:34.726420,2017-10-04 15:36:34.703286,1,false,true,false,0,8,100,100,-800,29968,47,5,470
284,2017-10-04 15:36:31.907949,2017-10-04 15:36:34.820592,1,false,true,false,0,1,55,55,-55,29968,48,5,481
266,2017-10-04 15:35:54.486384,2017-10-04 15:36:34.837604,1,false,true,false,0,9,54,54,486,29968,48,5,476
305,2017-10-04 15:37:08.779488,,1,false,false,false,10,0,0,52,0,29968,48,5,476
290,2017-10-04 15:36:40.336786,2017-10-04 15:36:40.766779,0,false,true,false,0,5,58,58,290,29968,48,5,475
